Domain,Number of DNS requests,Missed DNS requests missed,Number of Packets,Number of Bytes,Estimated Packets,Estimated Bytes
hrexecutive-email.com,8,0,0,0,0.0,0.0
historynewsnetwork.org,8,0,0,0,0.0,0.0
ncus-breeziest-in.cloudapp.net,3,0,2,147,2.0,147.0
people-service-prod.trafficmanager.net,3,0,0,0,0.0,0.0
201.143.181.10.ded.telnor.net,2,0,0,0,0.0,0.0
mta9.mail.immobilienscout24.de,2,0,0,0,0.0,0.0
208.78.19.189.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
mta2.em.usconcealedcarry.com,5,0,0,0,0.0,0.0
prod-contacts-skype-com.trafficmanager.net,3,0,41,6098,41.0,6098.0
HUMANITIESFORCHANGE.ORG,2,0,0,0,0.0,0.0
array805.prod.do.dsp.mp.microsoft.com,4,0,58,13006,58.0,13006.0
kv801.prod.do.dsp.mp.microsoft.com,10,0,80,18399,80.0,18399.0
226.153.225.111.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2028,0,0,0,0.0,0.0
epdg.epc.mnc120.mcc310.pub.3gppnetwork.org,9,0,0,0,0.0,0.0
cvms-0691-2-693-alexander-1st-floor-library-space.princeton.edu,4,0,0,0,0.0,0.0
freezer-bsmt-0033-b.princeton.edu,4,0,0,0,0.0,0.0
freezer-fl1-0033-1.princeton.edu,4,0,0,0,0.0,0.0
cvms-0691-3-693-alexander-1st-floor-library-space.princeton.edu,4,0,0,0,0.0,0.0
cvms-0905-1-3-oit-point-of-presence-south-camera.princeton.edu,4,0,0,0,0.0,0.0
cvms-0139-10-1-fine-hall-a-lvl-door-b103-.princeton.edu,2,0,0,0,0.0,0.0
cvms-0630-10-1-lsl-a-lvl-visualization-rm-90.princeton.edu,2,0,0,0,0.0,0.0
cvms-0139-10-3-fine-hall-a-lvl-stair-4.princeton.edu,2,0,0,0,0.0,0.0
cvms-0722-02-14-hpcrc-ne-roof-ptz.princeton.edu,2,0,0,0,0.0,0.0
cvms-0139-10-2-fine-hall-b-lvl-science-stacks-rm-77.princeton.edu,2,0,0,0,0.0,0.0
cvms-0685-1-2-701-carnegie-lobby-entry.princeton.edu,4,0,0,0,0.0,0.0
cvms-0729-acee-n3-str3-s3-str2-roof-dr-mach-rm.princeton.edu,2,0,0,0,0.0,0.0
cvms-0722-02-15-2-hpcrc-nw-roof-ptz.princeton.edu,4,0,0,0,0.0,0.0
cvms-0630-10-3-lsl-a-lvl-study-area-a19-stair-8.princeton.edu,2,0,0,0,0.0,0.0
cvms-scudder-plaza-fountain-corwin-roof.princeton.edu,2,0,0,0,0.0,0.0
cvms-0139-10-1-fine-hall-a-lvl-library-dr-a-11.princeton.edu,2,0,0,0,0.0,0.0
cvms-00690115g-tearm.princeton.edu,2,0,0,0,0.0,0.0
lsscvms-axis-p3344.princeton.edu,6,0,0,0,0.0,0.0
cvms-0630-10-2-lsl-a-lvl-collaborative-study.princeton.edu,2,0,0,0,0.0,0.0
cvms-0630-10-4-lsl-b-lvl-lewis-stair-2.princeton.edu,2,0,0,0,0.0,0.0
cvms-princeton-stadium-w-concourse.princeton.edu,2,0,0,0,0.0,0.0
33.239.255.165.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
cvms-0905-1-2-oit-point-of-presence-north-camera.princeton.edu,2,0,0,0,0.0,0.0
lss-cvms-axis-m3014.princeton.edu,2,0,0,0,0.0,0.0
cvms-0905-1-1-oit-point-of-presence-inside-camera.princeton.edu,4,0,0,0,0.0,0.0
204.128.189.27.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,1376,0,0,0,0.0,0.0
client-s.gateway.messenger.live.com,19,0,1609,215664,1609.0,215664.0
oth.str.mdt.qq.com,7,0,33,2218,33.0,2218.0
a27-116.smtp-out.us-west-2.amazonses.com,5,0,0,0,0.0,0.0
weread-1258476243.cos.ap-shanghai.myqcloud.com,3,0,111,15507,111.0,15507.0
123.89.83.49.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,4,0,0,0,0.0,0.0
o15.sg.e.moneymorning.com,3,0,0,0,0.0,0.0
60.38.245.89.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
GREENCHAIRSTUDIOS.COM,2,0,0,0,0.0,0.0
mx55.h.outbound.createsend.com,48,0,699,63921,699.0,63921.0
roxe-net.mail.eo.outlook.com,5,0,63,4995,63.0,4995.0
princetonseismology.slack.com,3,0,163,13914,163.0,13914.0
o1393.abmail.editorial.theguardian.com,7,0,657,59442,657.0,59442.0
mindprintlearning.com,28,0,0,0,0.0,0.0
mta.e-mail.swanson-vitamins.com,7,0,0,0,0.0,0.0
218.178.55.200.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
mail03.link.pentonfinancialservices.com,8,0,0,0,0.0,0.0
mail-dm6nam10hn2232.outbound.protection.outlook.com,2,0,0,0,0.0,0.0
manuscriptcentral.com,82,0,0,0,0.0,0.0
p52-imap.mail.me.com.akadns.net,15,0,6420,538273,6420.0,538273.0
42.147.114.167.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,908,0,0,0,0.0,0.0
smtp10.cpucommunications.com,8,0,20,1681,20.0,1681.0
iphone-ld.origin-apple.com.akadns.net,5,0,132,11827,132.0,11827.0
pm04-1.4920.allin.live-confeb.com,9,0,14,1227,14.0,1227.0
news.gourmetfoodstore.com,6,0,0,0,0.0,0.0
spring-chicken-ad.twitter.com,6,0,143,12733,143.0,12733.0
config-partner-platform-client-933515454346.s3.amazonaws.com,1,0,20,3331,20.0,3331.0
http.00.a.sophosxl.net,47,0,611,53098,611.0,53098.0
financialprovider-logos.platform.intuit.com,1,0,37,3326,37.0,3326.0
znb4vlzqzcl6kqps9-intuit.siteintercept.qualtrics.com,1,0,23,3100,23.0,3100.0
pool-70-105-172-227.nwrknj.fios.verizon.net,12,0,0,0,0.0,0.0
sonic309-13.consmr.mail.bf2.yahoo.com,16,0,19,1630,19.0,1630.0
151.230.49.37.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,865,0,0,0,0.0,0.0
a27-115.smtp-out.us-west-2.amazonses.com,7,0,0,0,0.0,0.0
181.34.225.114.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,3766,0,0,0,0.0,0.0
174.28.55.61.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,115,0,0,0,0.0,0.0
toastmastersclubs.org,10,0,44,3674,44.0,3674.0
omp.emails.efinancialcareers.com,2,0,0,0,0.0,0.0
126.71.147.82.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,7,0,0,0,0.0,0.0
136.71.147.82.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,16,0,0,0,0.0,0.0
uscapitalpartners.net,14,0,0,0,0.0,0.0
emails.efinancialcareers.com,1,0,0,0,0.0,0.0
hapee-nlb-ceb42de3fbb5e1c4.elb.us-west-1.amazonaws.com,44,0,0,0,0.0,0.0
bounce.e.springhillnursery.com,21,0,0,0,0.0,0.0
msgf-pennsylvanialotteryemail-com.msgfocus.com,7,0,0,0,0.0,0.0
springhillnursery.com,19,0,0,0,0.0,0.0
mkt32-sc.verticalresponse.com,6,0,0,0,0.0,0.0
a27-132.smtp-out.us-west-2.amazonses.com,2,0,0,0,0.0,0.0
qw01014.businesswatchnetwork.com,4,0,38,3324,38.0,3324.0
mtaout-63098-pao.dynect.net,2,0,0,0,0.0,0.0
246.202.180.223.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
broker.lp1.npns.srv.nintendo.net,11,0,115,8715,115.0,8715.0
app-a03.lp1.npns.srv.nintendo.net,5,0,449,34967,449.0,34967.0
131.53.89.51.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,1,0,0,0,0.0,0.0
gryphonscientific.com,4,0,0,0,0.0,0.0
sonic301-31.consmr.mail.ne1.yahoo.com,14,0,0,0,0.0,0.0
mta3.srv.hcvlny.cv.net,2,0,0,0,0.0,0.0
a58-235.smtp-out.us-west-2.amazonses.com,4,0,0,0,0.0,0.0
qw02037.businesswatchnetwork.com,6,0,36,3184,36.0,3184.0
242.1.156.95.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
fef.bmsua01.manage-beta.microsoft.com,4,0,46,9605,46.0,9605.0
pool-173-72-1-248.cmdnnj.fios.verizon.net,10,0,0,0,0.0,0.0
140.71.147.82.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,13,0,0,0,0.0,0.0
a27-38.smtp-out.us-west-2.amazonses.com,10,0,48,4273,48.0,4273.0
133.70.147.82.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,6,0,0,0,0.0,0.0
124.71.147.82.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,6,0,0,0,0.0,0.0
a60-167.smtp-out.us-west-2.amazonses.com,4,0,0,0,0.0,0.0
mailer70.gate178.sl.smtp.com,4,0,0,0,0.0,0.0
mail-co1nam11lp2177.outbound.protection.outlook.com,9,0,0,0,0.0,0.0
o2.email.membershiptoolkit.com,7,0,71,5697,71.0,5697.0
a63-215.smtp-out.us-west-2.amazonses.com,14,0,137,12313,137.0,12313.0
mkt28-ha.verticalresponse.com,3,0,0,0,0.0,0.0
virtualizationsoftware.com,2,0,0,0,0.0,0.0
crawl-54-236-1-13.pinterest.com,20,0,1199,79513,1199.0,79513.0
mobilenetworkscoring-pa.googleapis.com,6,0,651,56978,651.0,56978.0
v10c.events.data.microsoft.com,11,0,76,13862,76.0,13862.0
127.135.2.89.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,5,0,0,0,0.0,0.0
r186-48-117-47.dialup.adsl.anteldata.net.uy,2,0,0,0,0.0,0.0
rn2-msbadger10105.apple.com,2,0,224,20262,224.0,20262.0
BusinessManagementDaily.com,7,0,0,0,0.0,0.0
sonic320-43.consmr.mail.bf2.yahoo.com,6,0,0,0,0.0,0.0
170.156.105.200.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
vpn12-client-172-20-208-56.princeton.edu,11,0,0,0,0.0,0.0
smtp02-forward-0.daemonmail.net,9,0,102,9378,102.0,9378.0
o2.esg.businessmanagementdaily.com,5,0,44,3751,44.0,3751.0
mail-dm6nam11on2072.outbound.protection.outlook.com,1,0,91,8309,91.0,8309.0
mdn-epsmtap-mkt-lsndr04101.apple.com,2,0,111,10078,111.0,10078.0
c-98-210-48-44.hsd1.ca.comcast.net,5,0,0,0,0.0,0.0
emergencyreporting.com,2,0,0,0,0.0,0.0
212.156.86.226.static.turktelekom.com.tr,7,0,0,0,0.0,0.0
mail.internationaljock.com,7,0,0,0,0.0,0.0
getmovinfundraising.com,2,0,0,0,0.0,0.0
161.218.16.201.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,14,0,0,0,0.0,0.0
email.aromatherapyassociates.com,2,0,0,0,0.0,0.0
mail-mw2nam10on2101.outbound.protection.outlook.com,2,0,0,0,0.0,0.0
o542.abmail.watch.sundancenow.com,4,0,0,0,0.0,0.0
mail-bn8nam11olkn2040.outbound.protection.outlook.com,10,0,21,1764,21.0,1764.0
mta.benefits.unitedhealthcare.com,4,0,0,0,0.0,0.0
sonic308-1.consmr.mail.bf2.yahoo.com,13,0,112,9466,112.0,9466.0
daat-com0i.mail.protection.outlook.com,12,0,233,17066,233.0,17066.0
mail-dm6nam12on2070.outbound.protection.outlook.com,3,0,0,0,0.0,0.0
ny5mailsrv3.interactivebrokers.com,21,0,55,4865,55.0,4865.0
sonic311-23.consmr.mail.ne1.yahoo.com,16,0,265,23676,265.0,23676.0
a27-97.smtp-out.us-west-2.amazonses.com,21,0,92,8093,92.0,8093.0
apidata.googleusercontent.com,29,0,10521,949737,10521.0,949737.0
mesu-cdn.origin-apple.com.akadns.net,28,0,9705,882728,9705.0,882728.0
mailer2.onlinevacationcenter.com,4,0,166,15088,166.0,15088.0
mail-dm6nam08hn2237.outbound.protection.outlook.com,6,0,22,1814,22.0,1814.0
mail-dm3nam07hn2238.outbound.protection.outlook.com,6,0,20,1667,20.0,1667.0
email.onlinevacationcenter.com,8,0,0,0,0.0,0.0
p.sevenfigurepublishing.com,4,0,0,0,0.0,0.0
ec2-18-221-167-166.us-east-2.compute.amazonaws.com,2,0,0,0,0.0,0.0
browser.events.data.trafficmanager.net,60,0,1408,174343,1408.0,174343.0
o2.3nn.shared.sendgrid.net,8,0,0,0,0.0,0.0
mdn-epsmtap-mkt-lsndr02105.apple.com,2,0,323,29298,323.0,29298.0
smtp593.1-hostingservice.com,2,0,0,0,0.0,0.0
237.223.175.60.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,1112,0,0,0,0.0,0.0
melissaanddoug-email.com,5,0,0,0,0.0,0.0
mail-relay4-cse1.blackboard.com,9,0,15,1324,15.0,1324.0
mail.halongbayluxurycruise.com,42,0,59,3838,59.0,3838.0
124.70.147.82.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,11,0,0,0,0.0,0.0
23.26.40.39.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,4,0,0,0,0.0,0.0
200-122-75-164.cab.prima.net.ar,4,0,0,0,0.0,0.0
p38-buy.itunes-apple.com.akadns.net,6,0,80,14111,80.0,14111.0
array612.prod.do.dsp.mp.microsoft.com,2,0,30,6690,30.0,6690.0
events-production.tile-api.com,10,0,45,3723,45.0,3723.0
mcl9p713rt956w35cz--nd7m6p41.device.marketingcloudapis.com,1,0,0,0,0.0,0.0
s10.device.marketingcloudapis.com,1,0,0,0,0.0,0.0
o8.sg.deals.priceline.com,6,0,195,17684,195.0,17684.0
mkt18-sc.verticalresponse.com,7,0,0,0,0.0,0.0
lcprd1.samsungcloudsolution.net,16,0,174,14301,174.0,14301.0
mta-11.gamma.getresponse-mail.com,4,0,33,2905,33.0,2905.0
162.87.136.186.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
updates.preparedtoprotect.org,1,0,0,0,0.0,0.0
desktop-download.mendeley.com,3,0,29,7013,29.0,7013.0
124.167.6.71.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,4,0,0,0,0.0,0.0
c-69-141-159-203.hsd1.nj.comcast.net,10,0,7554,599031,7554.0,599031.0
token.r53-2.services.mozilla.com,8,0,12,2284,12.0,2284.0
51.143.130.170.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,5,0,0,0,0.0,0.0
rn2-msbadger08102.apple.com,1,0,0,0,0.0,0.0
197.172.91.80.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
210.183.172.113.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
sonic318-38.consmr.mail.bf2.yahoo.com,3,0,0,0,0.0,0.0
studentclearinghouse.org,5,0,0,0,0.0,0.0
davethomasfoundation.org,2,0,0,0,0.0,0.0
o1.sg.hello.ellevatenetwork.com,9,0,670,59565,670.0,59565.0
EDUCATIONADMINWEBADVISOR.COM,2,0,0,0,0.0,0.0
246.192.111.200.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
149.176.123.180.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,3394,0,0,0,0.0,0.0
firebaselogging-pa.googleapis.com,34,0,6119,518623,6119.0,518623.0
166.24.114.167.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,59,0,0,0,0.0,0.0
proxyserverecs-1736642167.us-east-1.elb.amazonaws.com,31,0,276,41683,276.0,41683.0
pipeline-incoming-prod-elb-149169523.us-west-2.elb.amazonaws.com,27,0,45,5772,45.0,5772.0
wilberforceschool.org,4,0,0,0,0.0,0.0
201-15-24-16.pgosm702.dsl.brasiltelecom.net.br,2,0,0,0,0.0,0.0
16.24.15.201.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
247.220.94.181.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,3,0,0,0,0.0,0.0
array806.prod.do.dsp.mp.microsoft.com,2,0,31,6606,31.0,6606.0
long.open.weixin.qq.com,22,0,2361,233303,2361.0,233303.0
o7.mailings-news-alt.law360.com,1,0,0,0,0.0,0.0
198.148.175.178.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
investordelivery.com,5,0,0,0,0.0,0.0
heraldsopenaccess.org,10,0,0,0,0.0,0.0
117.19.155.218.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
187.171.248.89.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,6,0,0,0,0.0,0.0
whiteengineering.com,2,0,0,0,0.0,0.0
184.178.244.223.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,45,0,0,0,0.0,0.0
ppp-58-8-48-123.revip2.asianet.co.th,2,0,0,0,0.0,0.0
mkt16-ha.verticalresponse.com,11,0,30,2557,30.0,2557.0
4elementswellnesscenter.com,1,0,0,0,0.0,0.0
129.70.147.82.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,4,0,0,0,0.0,0.0
smtp02-forward-2.daemonmail.net,6,0,116,10680,116.0,10680.0
229.1.41.104.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,195,0,0,0,0.0,0.0
mdn-epsmtap-mkt-lsndr04107.apple.com,3,0,111,10078,111.0,10078.0
livetileedge.dsx.mp.microsoft.com,15,0,186,38133,186.0,38133.0
musicid.samsungcloudsolution.com,1,0,14,1145,14.0,1145.0
mta3.emails-comparethemarket.com,1,0,0,0,0.0,0.0
194.2.222.41.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
147.235.175.200.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,4,0,0,0,0.0,0.0
netdiag.samsungcloudsolution.com,1,0,12,1016,12.0,1016.0
ocfconnect-shard-na03-useast2.samsungiotcloud.com,1,0,75,6524,75.0,6524.0
configprd.samsungcloudsolution.net,1,0,8,649,8.0,649.0
sas.samsungcloudsolution.com,3,0,16,1288,16.0,1288.0
otnprd11.samsungcloudsolution.net,1,0,5,1822,5.0,1822.0
otnprd8.samsungcloudsolution.net,1,0,9,2038,9.0,2038.0
email.endocrinologyadvisor.com,3,0,0,0,0.0,0.0
guc3-accesspoint-b-gw8s.ap.spotify.com,1,0,0,0,0.0,0.0
chemistry-europe.onlinelibrary.wiley.com,1,0,428,38649,428.0,38649.0
p48-keyvalueservice.icloud.com,6,0,990,90097,990.0,90097.0
content-signature-2.cdn.mozilla.net,33,0,228,30000,228.0,30000.0
restrictmoderate.youtube.com,11,0,0,0,0.0,0.0
mx-ll-183.89.212-247.dynamic.3bb.co.th,7,0,0,0,0.0,0.0
215.56.0.152.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
tracking-protection.cdn.mozilla.net,5,0,2205,204161,2205.0,204161.0
radarsubmissions.apple.com,23,0,183,13115,183.0,13115.0
47.97.201.128.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
7.213.130.170.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,5,0,0,0,0.0,0.0
us-smtp-delivery-122.mimecast.com,2,0,0,0,0.0,0.0
isrg.trustid.ocsp.identrust.com,9,0,67,5189,67.0,5189.0
smtp01-forward-2.daemonmail.net,10,0,74,6774,74.0,6774.0
familypolicyalliance.com,3,0,0,0,0.0,0.0
207.12.19.72.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,46,0,0,0,0.0,0.0
161.136.244.223.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,40,0,0,0,0.0,0.0
a27-60.smtp-out.us-west-2.amazonses.com,10,0,58,5203,58.0,5203.0
sender176-us-west-1-p.emailage.com,10,0,5,365,5.0,365.0
host1.presentation-exc.com,4,0,0,0,0.0,0.0
sonic314-13.consmr.mail.bf2.yahoo.com,12,0,55,4978,55.0,4978.0
mailer.enrichmentjourneys.com,4,0,84,7660,84.0,7660.0
smtp-coi-g14-041.aweber.com,4,0,0,0,0.0,0.0
thegaragebandguide.com,2,0,0,0,0.0,0.0
email.enrichmentjourneys.com,2,0,0,0,0.0,0.0
mail.progressivegrocer.com,1,0,0,0,0.0,0.0
A1599ER83NVYL8.iot.us-west-2.amazonaws.com,1,0,11,896,11.0,896.0
winst-org.mail.protection.outlook.com,2,0,22,1697,22.0,1697.0
USS-CKLBN13.pu.win.princeton.edu,1,0,0,0,0.0,0.0
guc3-accesspoint-b-lcc2.ap.spotify.com,1,0,530,48817,530.0,48817.0
p44-buy.itunes-apple.com.akadns.net,20,0,659,88563,659.0,88563.0
om-designerchecks.rsys2.com,20,0,61,5521,61.0,5521.0
5.36.30.149.dynamic-dsl-ip.omantel.net.om,1,0,0,0,0.0,0.0
107.222.143.45.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,6,0,0,0,0.0,0.0
r4---sn-ab5l6ndr.gvt1.com,1,0,33325,3098857,33325.0,3098857.0
124.207.55.1.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
dng-hpcolorlj-5550-ogc.princeton.edu,2,0,0,0,0.0,0.0
tileservices-prod-events-1233069693.us-east-1.elb.amazonaws.com,1,0,0,0,0.0,0.0
mta057046.mailing.wallstreet-online.de,7,0,45,3886,45.0,3886.0
mail-bn7nam10on2066.outbound.protection.outlook.com,4,0,30,2441,30.0,2441.0
138.125.155.45.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
technicallymedia.com,4,0,0,0,0.0,0.0
mta14.e.us.partycity.com,6,0,160,14267,160.0,14267.0
host-206-54-212-194.entouch.net,10,0,703,54378,703.0,54378.0
p3plsmtpa08-04.prod.phx3.secureserver.net,3,0,0,0,0.0,0.0
guc3-accesspoint-b-1q4n.ap.spotify.com,1,0,368,33806,368.0,33806.0
www-cdn.icloud.com.akadns.net,68,0,35,2858,35.0,2858.0
seeded-session-images.scdn.co,1,0,52,4628,52.0,4628.0
www.googletagservices.com,30,0,3019,264585,3019.0,264585.0
5eab1001dd2d0e170be63f4a5cdb6ff8.safeframe.googlesyndication.com,1,0,23,1823,23.0,1823.0
pagead2.googlesyndication.com,58,0,6746,597189,6746.0,597189.0
120.190.69.49.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,3,0,0,0,0.0,0.0
guc3-accesspoint-b-6bfl.ap.spotify.com,1,0,327,30127,327.0,30127.0
upgr-mmxx-cl-ts.2d8cd.cdn.bitdefender.net,3,0,391,35571,391.0,35571.0
scdnco.spotify.map.fastly.net,6,0,1214,109738,1214.0,109738.0
seungworkstation38.princeton.edu,2,0,0,0,0.0,0.0
upgr-mmxx-cl-ts-p.2d8cd.cdn.bitdefender.net,3,0,886,81518,886.0,81518.0
qw01004.businesswatchnetwork.com,5,0,152,13344,152.0,13344.0
zpu.samsungelectronics.com,75,0,46,3380,46.0,3380.0
smtp-soi-g30-187.aweber.com,6,0,38,3328,38.0,3328.0
mdn-epsmtap-mkt-lsndr08107.apple.com,3,0,221,20102,221.0,20102.0
lovelifecoaching.com,2,0,0,0,0.0,0.0
mail01.respond.kaiserpermanente.org,7,0,0,0,0.0,0.0
mailtsyip1rz2.paketankuendigung.myhermes.de,1,0,40,3574,40.0,3574.0
174.43.12.190.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
mx-ll-14.207.81-106.dynamic.3bb.co.th,3,0,0,0,0.0,0.0
39.172.228.221.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,242,0,0,0,0.0,0.0
guc3-accesspoint-b-719m.ap.spotify.com,1,0,974,88990,974.0,88990.0
156-155-135-205.ip.internet.co.za,1,0,0,0,0.0,0.0
eligibility-panelresearch.googlevideo.com,1,0,90,9280,90.0,9280.0
smtp5.alliantcreditunion.com,10,0,34,3010,34.0,3010.0
a27-163.smtp-out.us-west-2.amazonses.com,15,0,104,9190,104.0,9190.0
gerda-henkel-stiftung.de,4,0,0,0,0.0,0.0
go.alliantcreditunion.com,1,0,0,0,0.0,0.0
alliantcreditunion.com,1,0,0,0,0.0,0.0
mail-relay8-cse1.blackboard.com,20,0,40,3350,40.0,3350.0
mail-eopbgr80057.outbound.protection.outlook.com,11,0,64,5798,64.0,5798.0
mail.a2.static.myenotice.com,1,0,0,0,0.0,0.0
208.42.231.114.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,169,0,0,0,0.0,0.0
ris.api.iris.microsoft.com,16,0,185,37970,185.0,37970.0
o14.sg.email3.reachmd.com,19,0,758,66451,758.0,66451.0
sonic302-21.consmr.mail.ne1.yahoo.com,14,0,42,3552,42.0,3552.0
r1---sn-ab5l6nzk.googlevideo.com,2,0,131246,12199292,131246.0,12199292.0
tpc.googlesyndication.com,42,0,7358,692646,7358.0,692646.0
prderrordumphsm.samsungcloudsolution.com,150,0,0,0,0.0,0.0
r2---sn-ab5l6n6e.googlevideo.com,1,0,6730,625300,6730.0,625300.0
ade.googlesyndication.com,15,0,6323,538513,6323.0,538513.0
ec2-63-34-219-161.eu-west-1.compute.amazonaws.com,2,0,0,0,0.0,0.0
springwellseniorliving.com,2,0,0,0,0.0,0.0
myfinancialsolution.org,2,0,0,0,0.0,0.0
securecommunitynetwork.org,2,0,0,0,0.0,0.0
144.136.244.223.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,36,0,0,0,0.0,0.0
137.71.147.82.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,9,0,0,0,0.0,0.0
218.132.220.201.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
tigereyepromotions.com,2,0,0,0,0.0,0.0
sonic312-20.consmr.mail.bf2.yahoo.com,11,0,2248,208313,2248.0,208313.0
r3---sn-ab5szn7d.googlevideo.com,1,0,4598,427119,4598.0,427119.0
layinggroundwork.org,4,0,0,0,0.0,0.0
vpn12-client-172-20-194-252.princeton.edu,4,0,0,0,0.0,0.0
rn2-msbadger07102.apple.com,2,0,332,30061,332.0,30061.0
mcarapp.tessituranetworkramp.com,10,0,47993,4487715,47993.0,4487715.0
outbound-147-160-155-200.pinterestmail.com,12,0,86,7713,86.0,7713.0
247sports.mail.e.sparkpost.com,12,0,0,0,0.0,0.0
asimov.vortex.data.trafficmanager.net,18,0,700,59859,700.0,59859.0
22.152.225.111.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,421,0,0,0,0.0,0.0
us-smtp-delivery-132.mimecast.com,4,0,114,10294,114.0,10294.0
