*,0.582603708253821,0.6156616931233834,0.60054890160379
eis202lb-router-fw.princeton.edu,0.03286115703844797,0.0,0.0
mta.medicalert-email.org,1.0621311307093973e-05,0.0,0.0
28.168.68.117.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0027591806484428567,0.0,0.0
55.24.127.185.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,9.441165606305755e-06,0.0,0.0
3.222.175.60.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.002238736394395252,0.0,0.0
229.56.99.182.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0009264143751187521,0.0,0.0
100.204.169.60.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0012285316745205364,0.0,0.0
5.42.212.58.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0035888230760969747,0.0,0.0
118.204.169.60.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.004097465873136697,0.0,0.0
lesbelleslettres.com,2.1242622614187946e-05,0.0,0.0
123.204.169.60.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0030849008618604053,0.0,0.0
10.222.175.60.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0028429709931988203,0.0,0.0
lh3.googleusercontent.com,9.087121896069288e-05,0.001457161930426793,0.0014136762640517238
64.247.111.182.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.002905518715340596,0.0,0.0
connectivitycheck.gstatic.com,0.003025893576820994,0.012175125484538071,0.01001991838508399
222.246.111.182.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0009323151036226933,0.0,0.0
165.132.189.27.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0018953139954658801,0.0,0.0
223.244.111.182.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.002152585758237712,0.0,0.0
PDOM08.pu.win.princeton.edu,0.0017466156371665645,0.0,0.0
p67-keyvalueservice.icloud.com.cn,1.652203981103507e-05,2.0744129255839627e-05,1.8444396107692357e-05
139.208.180.123.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0006408191155280031,0.0,0.0
mail01.link.pentonfinancialservices.com,8.261019905517534e-06,0.0,0.0
83.152.225.111.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.003099062610269864,0.0,0.0
232.117.196.5.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0019012147239698214,0.0,0.0
140.204.169.60.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0019991668171352437,0.0,0.0
77.146.114.180.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0010880943361267382,0.0,0.0
16.222.143.45.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,1.0621311307093973e-05,0.0,0.0
148.247.138.116.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.004132870244160344,0.0,0.0
mail-co1nam11hn2211.outbound.protection.outlook.com,7.080874204729316e-06,0.0,0.0
36.246.111.182.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.005239846911499694,0.0,0.0
littlesistersofthepoor.org,2.3602914015764387e-06,0.0,0.0
prodnet11859-11860edgea0000.sharepointonline.com.akadns.net,0.0005735508105830745,0.0003075600036668077,0.0004273397493877059
129.64.82.80.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0010408885080952094,0.0,0.0
eis203lb-router-fw.princeton.edu,0.033024017145156744,0.0,0.0
157.247.111.182.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.003682054586459244,0.0,0.0
76.83.114.180.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0005888927046933214,0.0,0.0
13.51.35.193.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0048562995587435225,0.0,0.0
201.244.111.182.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0007080874204729316,0.0,0.0
87.152.225.111.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0013748697414182754,0.0,0.0
democracycollaborative.org,1.4161748409458632e-05,0.0,0.0
143.204.169.60.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0032949667966007084,0.0,0.0
cdn.samsungcloudsolution.com,0.0021584864867416533,0.00015212990064259843,0.00012035978335662106
166.181.132.164.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,8.615063615754001e-05,0.0,0.0
deltainspectionservicesnj.com,2.3602914015764387e-06,0.0,0.0
42.58.227.221.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.00100076355426841,0.0,0.0
washingtonjewishweek.com,2.3602914015764387e-06,0.0,0.0
125.2.40.77.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.00020888578903951481,0.0,0.0
nonprofitlearninglab.org,1.652203981103507e-05,0.0,0.0
www.google-analytics.com,0.00019118360352769152,0.0004647250702287781,0.0004335273317600958
www-google-analytics.l.google.com,4.248524522837589e-05,5.714064695017643e-05,5.4337882278787536e-05
158.51.102.94.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0011636236609771841,0.0,0.0
180.152.225.111.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.001227351528819748,0.0,0.0
118.146.230.122.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0005770912476854393,0.0,0.0
self.events.data.microsoft.com,0.00014279762979537452,7.828080049180936e-05,0.00014931346969374075
72.11.135.222.static.quadranet.com,0.0004154112866774532,0.0,0.0
princetonpersonal.reclaimhosting.com,0.0005558486250712513,0.0,0.0
236.223.175.60.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0020251300225525844,0.0,0.0
41.133.95.222.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.00011801457007882193,0.0,0.0
androidwearcloudsync-pa.googleapis.com,1.0621311307093973e-05,5.582056599753209e-06,4.8370237195510735e-06
firebaseremoteconfig.googleapis.com,2.5963205417340824e-05,0.00013087659730502457,0.00011281964653022068
pksproddatastorewus104.blob.core.windows.net,4.838597373231699e-05,4.469416939667265e-06,8.060043031608767e-06
mx-eu.mail.am0.yahoodns.net,4.6025682330740555e-05,1.1673287281240663e-05,9.943480597271562e-06
e.jacksonandperkins.com,1.534189411024685e-05,0.0,0.0
jacksonandperkins.com,1.652203981103507e-05,0.0,0.0
89.153.225.111.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.000645539698331156,0.0,0.0
androidpay-users-pa.googleapis.com,8.261019905517534e-06,5.336898708547832e-06,4.6364457018027304e-06
gomesdevelopment.com,4.720582803152877e-06,0.0,0.0
67.102.34.182.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.001699409809135036,0.0,0.0
2.222.175.60.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.00013335646418906878,0.0,0.0
29.15.231.52.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0008685872357801295,0.0,0.0
87.10.148.45.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.0010798333162212207,0.0,0.0
133.42.207.103.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.002588059521828565,0.0,0.0
177.50.102.94.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,9.795209316542221e-05,0.0,0.0
anniescatalog-news.com,2.3602914015764387e-06,0.0,0.0
p1-204158.em.penguinrandomhouse.com,8.261019905517534e-06,8.486234695570757e-07,7.889402031434804e-07
mx03.oxsus-vadesecure.net,0.00014279762979537452,2.283740048074708e-05,1.891241148243849e-05
sonic302-2.consmr.mail.bf2.yahoo.com,2.4783059716552605e-05,1.3370534220354815e-05,1.3012024898645457e-05
mail-attachment.googleusercontent.com,5.900728503941097e-06,4.492046898855454e-05,4.353999919994318e-05
241.59.223.92.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,0.00026671292837813755,0.0,0.0
mta.youcan.nzpost.co.nz,4.720582803152877e-06,0.0,0.0
173.254.208.250.static.quadranet.com,0.0002265879745513381,0.0,0.0
email.chromatographyonline.com,1.770218551182329e-05,0.0,0.0
cornellprod-mail-onmicrosoft-com.mail.eo.outlook.com,0.0002726136568820787,1.2446477553503777e-05,9.683627284725948e-06
131.204.169.60.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.003918083726616888,0.0,0.0
em.penguinrandomhouse.com,8.261019905517534e-06,6.788987756456606e-07,6.510303421841723e-07
mtaip200.nj3.bulletinhealthcare.com,7.080874204729316e-06,1.98012142896651e-06,1.9010006159730968e-06
194.206.188.5.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,0.00045435609480346445,0.0,0.0
shared36.accountservergroup.com,9.441165606305755e-06,2.281854218142359e-06,1.918763246400562e-06
0.datadog.pool.ntp.org,0.00019000345782690332,0.0,0.0
west.smtp.exch024.serverdata.net,6.018743074019918e-05,1.6048412724290477e-05,1.4957531880745799e-05
